payment_id,customer_id,cafe_id,payment_method,event,paid_at,_etl_loaded_at
113835,761,cafe_06,credit_card,"{""customer"": 761, ""amount_cents"": 490}",2026-06-09 12:05:00,2026-06-10 03:30:00
114155,4425,cafe_11,gift_card,"{""customer"": 4425, ""amount_cents"": 450}",2026-06-09 12:06:00,2026-06-10 03:30:00
113690,422,cafe_07,credit_card,"{""customer"": 422, ""amount_cents"": 540}",2026-06-09 12:07:00,2026-06-10 03:30:00
113718,1428,cafe_08,credit_card,"{""customer"": 1428, ""amount_cents"": 2120}",2026-06-09 12:08:00,2026-06-10 03:30:00
113832,2422,cafe_04,credit_card,"{""customer"": 2422, ""amount_cents"": 490}",2026-06-09 12:08:00,2026-06-10 03:30:00
113897,1297,cafe_12,gift_card,"{""customer"": 1297, ""amount_cents"": 1090}",2026-06-09 12:08:00,2026-06-10 03:30:00
114003,1131,cafe_08,coupon,"{""customer"": 1131, ""amount_cents"": 1740}",2026-06-09 12:10:00,2026-06-10 03:30:00
113701,1932,cafe_05,credit_card,"{""customer"": 1932, ""amount_cents"": 410}",2026-06-09 12:12:00,2026-06-10 03:30:00
114004,3918,cafe_05,credit_card,"{""customer"": 3918, ""amount_cents"": 1340}",2026-06-09 12:15:00,2026-06-10 03:30:00
113670,81,cafe_02,gift_card,"{""customer"": 81, ""amount_cents"": 580}",2026-06-09 12:16:00,2026-06-10 03:30:00
113719,2050,cafe_09,credit_card,"{""customer"": 2050, ""amount_cents"": 890}",2026-06-09 12:16:00,2026-06-10 03:30:00
114141,4411,cafe_01,gift_card,"{""customer"": 4411, ""amount_cents"": 390}",2026-06-09 12:16:00,2026-06-10 03:30:00
113779,44,cafe_05,credit_card,"{""customer"": 44, ""amount_cents"": 540}",2026-06-09 12:18:00,2026-06-10 03:30:00
113638,839,cafe_12,credit_card,"{""customer"": 839, ""amount_cents"": 410}",2026-06-09 12:20:00,2026-06-10 03:30:00
113920,1525,cafe_10,credit_card,"{""customer"": 1525, ""amount_cents"": 490}",2026-06-09 12:21:00,2026-06-10 03:30:00
114021,1092,cafe_01,credit_card,"{""customer"": 1092, ""amount_cents"": 490}",2026-06-09 12:21:00,2026-06-10 03:30:00
114148,4418,cafe_06,gift_card,"{""customer"": 4418, ""amount_cents"": 500}",2026-06-09 12:22:00,2026-06-10 03:30:00
113874,3836,cafe_10,bank_transfer,"{""customer"": 3836, ""amount_cents"": 1140}",2026-06-09 12:24:00,2026-06-10 03:30:00
113987,1684,cafe_02,credit_card,"{""customer"": 1684, ""amount_cents"": 2120}",2026-06-09 12:24:00,2026-06-10 03:30:00
113969,473,cafe_09,credit_card,"{""customer"": 473, ""amount_cents"": 540}",2026-06-09 12:25:00,2026-06-10 03:30:00
113608,902,cafe_08,gift_card,"{""customer"": 902, ""amount_cents"": 410}",2026-06-09 12:27:00,2026-06-10 03:30:00
113739,3026,cafe_12,credit_card,"{""customer"": 3026, ""amount_cents"": 960}",2026-06-09 12:27:00,2026-06-10 03:30:00
113816,735,cafe_12,credit_card,"{""customer"": 735, ""amount_cents"": 1610}",2026-06-09 12:27:00,2026-06-10 03:30:00
114065,1116,cafe_07,credit_card,"{""customer"": 1116, ""amount_cents"": 450}",2026-06-09 12:27:00,2026-06-10 03:30:00
113694,1262,cafe_03,credit_card,"{""customer"": 1262, ""amount_cents"": 960}",2026-06-09 12:30:00,2026-06-10 03:30:00
113949,3543,cafe_05,credit_card,"{""customer"": 3543, ""amount_cents"": 1140}",2026-06-09 12:30:00,2026-06-10 03:30:00
113732,1176,cafe_04,credit_card,"{""customer"": 1176, ""amount_cents"": 450}",2026-06-09 12:32:00,2026-06-10 03:30:00
113821,3351,cafe_04,credit_card,"{""customer"": 3351, ""amount_cents"": 490}",2026-06-09 12:32:00,2026-06-10 03:30:00
113923,3180,cafe_07,bank_transfer,"{""customer"": 3180, ""amount_cents"": 1740}",2026-06-09 12:37:00,2026-06-10 03:30:00
114040,616,cafe_07,credit_card,"{""customer"": 616, ""amount_cents"": 2000}",2026-06-09 12:39:00,2026-06-10 03:30:00
113896,3556,cafe_05,credit_card,"{""customer"": 3556, ""amount_cents"": 490}",2026-06-09 12:41:00,2026-06-10 03:30:00
113773,1018,cafe_08,credit_card,"{""customer"": 1018, ""amount_cents"": 1440}",2026-06-09 12:44:00,2026-06-10 03:30:00
113886,67,cafe_11,credit_card,"{""customer"": 67, ""amount_cents"": 500}",2026-06-09 12:44:00,2026-06-10 03:30:00
113890,2311,cafe_06,credit_card,"{""customer"": 2311, ""amount_cents"": 360}",2026-06-09 12:44:00,2026-06-10 03:30:00
113807,2510,cafe_02,credit_card,"{""customer"": 2510, ""amount_cents"": 450}",2026-06-09 12:49:00,2026-06-10 03:30:00
113961,597,cafe_04,gift_card,"{""customer"": 597, ""amount_cents"": 2050}",2026-06-09 12:51:00,2026-06-10 03:30:00
114100,2546,cafe_04,gift_card,"{""customer"": 2546, ""amount_cents"": 2120}",2026-06-09 12:51:00,2026-06-10 03:30:00
114119,4389,cafe_06,credit_card,"{""customer"": 4389, ""amount_cents"": 1350}",2026-06-09 12:51:00,2026-06-10 03:30:00
114051,566,cafe_08,coupon,"{""customer"": 566, ""amount_cents"": 940}",2026-06-09 12:52:00,2026-06-10 03:30:00
113932,3165,cafe_03,credit_card,"{""customer"": 3165, ""amount_cents"": 390}",2026-06-09 12:53:00,2026-06-10 03:30:00
114000,295,cafe_10,gift_card,"{""customer"": 295, ""amount_cents"": 540}",2026-06-09 12:56:00,2026-06-10 03:30:00
113887,2372,cafe_04,credit_card,"{""customer"": 2372, ""amount_cents"": 540}",2026-06-09 12:57:00,2026-06-10 03:30:00
113876,381,cafe_05,coupon,"{""customer"": 381, ""amount_cents"": 1480}",2026-06-09 13:01:00,2026-06-10 03:30:00
113644,2043,cafe_02,credit_card,"{""customer"": 2043, ""amount_cents"": 1090}",2026-06-09 13:02:00,2026-06-10 03:30:00
114059,794,cafe_10,credit_card,"{""customer"": 794, ""amount_cents"": 580}",2026-06-09 13:03:00,2026-06-10 03:30:00
114041,2013,cafe_10,coupon,"{""customer"": 2013, ""amount_cents"": 1050}",2026-06-09 13:08:00,2026-06-10 03:30:00
114150,4420,cafe_02,credit_card,"{""customer"": 4420, ""amount_cents"": 490}",2026-06-09 13:10:00,2026-06-10 03:30:00
113770,1663,cafe_07,coupon,"{""customer"": 1663, ""amount_cents"": 360}",2026-06-09 13:12:00,2026-06-10 03:30:00
113705,474,cafe_11,coupon,"{""customer"": 474, ""amount_cents"": 1090}",2026-06-09 13:13:00,2026-06-10 03:30:00
113986,3028,cafe_04,credit_card,"{""customer"": 3028, ""amount_cents"": 360}",2026-06-09 13:20:00,2026-06-10 03:30:00
113676,2259,cafe_10,credit_card,"{""customer"": 2259, ""amount_cents"": 390}",2026-06-09 13:21:00,2026-06-10 03:30:00
113828,3207,cafe_03,bank_transfer,"{""customer"": 3207, ""amount_cents"": 2120}",2026-06-09 13:21:00,2026-06-10 03:30:00
113873,1605,cafe_03,coupon,"{""customer"": 1605, ""amount_cents"": 490}",2026-06-09 13:22:00,2026-06-10 03:30:00
113631,176,cafe_03,credit_card,"{""customer"": 176, ""amount_cents"": 540}",2026-06-09 13:24:00,2026-06-10 03:30:00
113624,1146,cafe_11,credit_card,"{""customer"": 1146, ""amount_cents"": 960}",2026-06-09 13:25:00,2026-06-10 03:30:00
113645,3213,cafe_01,credit_card,"{""customer"": 3213, ""amount_cents"": 960}",2026-06-09 13:25:00,2026-06-10 03:30:00
113721,292,cafe_01,credit_card,"{""customer"": 292, ""amount_cents"": 1740}",2026-06-09 13:25:00,2026-06-10 03:30:00
114058,3013,cafe_10,gift_card,"{""customer"": 3013, ""amount_cents"": 390}",2026-06-09 13:25:00,2026-06-10 03:30:00
113809,3976,cafe_08,credit_card,"{""customer"": 3976, ""amount_cents"": 490}",2026-06-09 13:27:00,2026-06-10 03:30:00
113710,3323,cafe_04,credit_card,"{""customer"": 3323, ""amount_cents"": 450}",2026-06-09 13:32:00,2026-06-10 03:30:00
113939,3250,cafe_03,credit_card,"{""customer"": 3250, ""amount_cents"": 490}",2026-06-09 13:32:00,2026-06-10 03:30:00
113651,2483,cafe_12,credit_card,"{""customer"": 2483, ""amount_cents"": 540}",2026-06-09 13:33:00,2026-06-10 03:30:00
114160,4430,cafe_03,credit_card,"{""customer"": 4430, ""amount_cents"": 410}",2026-06-09 13:33:00,2026-06-10 03:30:00
113954,1899,cafe_04,coupon,"{""customer"": 1899, ""amount_cents"": 1090}",2026-06-09 13:35:00,2026-06-10 03:30:00
113792,1914,cafe_10,bank_transfer,"{""customer"": 1914, ""amount_cents"": 450}",2026-06-09 13:36:00,2026-06-10 03:30:00
114138,4408,cafe_09,bank_transfer,"{""customer"": 4408, ""amount_cents"": 2120}",2026-06-09 13:38:00,2026-06-10 03:30:00
113864,471,cafe_06,coupon,"{""customer"": 471, ""amount_cents"": 2120}",2026-06-09 13:39:00,2026-06-10 03:30:00
114097,543,cafe_10,credit_card,"{""customer"": 543, ""amount_cents"": 1740}",2026-06-09 13:43:00,2026-06-10 03:30:00
114042,1426,cafe_12,credit_card,"{""customer"": 1426, ""amount_cents"": 490}",2026-06-09 13:44:00,2026-06-10 03:30:00
113804,3741,cafe_06,credit_card,"{""customer"": 3741, ""amount_cents"": 450}",2026-06-09 13:46:00,2026-06-10 03:30:00
114007,1096,cafe_01,credit_card,"{""customer"": 1096, ""amount_cents"": 490}",2026-06-09 13:54:00,2026-06-10 03:30:00
113889,3096,cafe_02,credit_card,"{""customer"": 3096, ""amount_cents"": 3660}",2026-06-09 13:57:00,2026-06-10 03:30:00
113882,1323,cafe_03,bank_transfer,"{""customer"": 1323, ""amount_cents"": 1350}",2026-06-09 13:58:00,2026-06-10 03:30:00
113953,2579,cafe_01,credit_card,"{""customer"": 2579, ""amount_cents"": 580}",2026-06-09 13:58:00,2026-06-10 03:30:00
113883,85,cafe_09,credit_card,"{""customer"": 85, ""amount_cents"": 3060}",2026-06-09 14:00:00,2026-06-10 03:30:00
113922,3252,cafe_10,credit_card,"{""customer"": 3252, ""amount_cents"": 1140}",2026-06-09 14:00:00,2026-06-10 03:30:00
113626,3337,cafe_08,coupon,"{""customer"": 3337, ""amount_cents"": 390}",2026-06-09 14:03:00,2026-06-10 03:30:00
114026,1674,cafe_06,coupon,"{""customer"": 1674, ""amount_cents"": 2730}",2026-06-09 14:04:00,2026-06-10 03:30:00
113580,1084,cafe_11,credit_card,"{""customer"": 1084, ""amount_cents"": 450}",2026-06-09 14:06:00,2026-06-10 03:30:00
113900,3864,cafe_05,credit_card,"{""customer"": 3864, ""amount_cents"": 490}",2026-06-09 14:07:00,2026-06-10 03:30:00
114033,1956,cafe_09,credit_card,"{""customer"": 1956, ""amount_cents"": 1090}",2026-06-09 14:09:00,2026-06-10 03:30:00
113635,3206,cafe_06,bank_transfer,"{""customer"": 3206, ""amount_cents"": 800}",2026-06-09 14:10:00,2026-06-10 03:30:00
114098,429,cafe_12,credit_card,"{""customer"": 429, ""amount_cents"": 490}",2026-06-09 14:10:00,2026-06-10 03:30:00
113808,3970,cafe_09,gift_card,"{""customer"": 3970, ""amount_cents"": 390}",2026-06-09 14:11:00,2026-06-10 03:30:00
114055,2704,cafe_03,credit_card,"{""customer"": 2704, ""amount_cents"": 450}",2026-06-09 14:13:00,2026-06-10 03:30:00
113781,2392,cafe_08,coupon,"{""customer"": 2392, ""amount_cents"": 1610}",2026-06-09 14:15:00,2026-06-10 03:30:00
113597,3606,cafe_05,bank_transfer,"{""customer"": 3606, ""amount_cents"": 1610}",2026-06-09 14:16:00,2026-06-10 03:30:00
113606,504,cafe_10,credit_card,"{""customer"": 504, ""amount_cents"": 1140}",2026-06-09 14:17:00,2026-06-10 03:30:00
114068,3245,cafe_05,credit_card,"{""customer"": 3245, ""amount_cents"": 1050}",2026-06-09 14:17:00,2026-06-10 03:30:00
114151,4421,cafe_04,credit_card,"{""customer"": 4421, ""amount_cents"": 1740}",2026-06-09 14:18:00,2026-06-10 03:30:00
113906,3479,cafe_09,credit_card,"{""customer"": 3479, ""amount_cents"": 1050}",2026-06-09 14:19:00,2026-06-10 03:30:00
113711,1954,cafe_12,gift_card,"{""customer"": 1954, ""amount_cents"": 500}",2026-06-09 14:20:00,2026-06-10 03:30:00
113794,325,cafe_03,coupon,"{""customer"": 325, ""amount_cents"": 1740}",2026-06-09 14:21:00,2026-06-10 03:30:00
113749,176,cafe_07,credit_card,"{""customer"": 176, ""amount_cents"": 1050}",2026-06-09 14:22:00,2026-06-10 03:30:00
113884,3640,cafe_03,credit_card,"{""customer"": 3640, ""amount_cents"": 360}",2026-06-09 14:23:00,2026-06-10 03:30:00
113622,3040,cafe_02,gift_card,"{""customer"": 3040, ""amount_cents"": 410}",2026-06-09 14:24:00,2026-06-10 03:30:00
113654,2793,cafe_08,gift_card,"{""customer"": 2793, ""amount_cents"": 360}",2026-06-09 14:24:00,2026-06-10 03:30:00
114034,4061,cafe_10,credit_card,"{""customer"": 4061, ""amount_cents"": 1610}",2026-06-09 14:28:00,2026-06-10 03:30:00
113877,2377,cafe_10,bank_transfer,"{""customer"": 2377, ""amount_cents"": 390}",2026-06-09 14:29:00,2026-06-10 03:30:00
113879,3620,cafe_08,coupon,"{""customer"": 3620, ""amount_cents"": 540}",2026-06-09 14:32:00,2026-06-10 03:30:00
113856,416,cafe_11,credit_card,"{""customer"": 416, ""amount_cents"": 490}",2026-06-09 14:34:00,2026-06-10 03:30:00
113904,1244,cafe_03,credit_card,"{""customer"": 1244, ""amount_cents"": 890}",2026-06-09 14:35:00,2026-06-10 03:30:00
113851,3838,cafe_06,gift_card,"{""customer"": 3838, ""amount_cents"": 390}",2026-06-09 14:36:00,2026-06-10 03:30:00
113866,2143,cafe_01,credit_card,"{""customer"": 2143, ""amount_cents"": 410}",2026-06-09 14:36:00,2026-06-10 03:30:00
113609,688,cafe_05,gift_card,"{""customer"": 688, ""amount_cents"": 960}",2026-06-09 14:39:00,2026-06-10 03:30:00
113775,3836,cafe_06,credit_card,"{""customer"": 3836, ""amount_cents"": 1090}",2026-06-09 14:39:00,2026-06-10 03:30:00
113947,2259,cafe_04,credit_card,"{""customer"": 2259, ""amount_cents"": 490}",2026-06-09 14:39:00,2026-06-10 03:30:00
114037,3169,cafe_12,credit_card,"{""customer"": 3169, ""amount_cents"": 1140}",2026-06-09 14:40:00,2026-06-10 03:30:00
113995,3847,cafe_06,credit_card,"{""customer"": 3847, ""amount_cents"": 500}",2026-06-09 14:41:00,2026-06-10 03:30:00
113962,453,cafe_05,credit_card,"{""customer"": 453, ""amount_cents"": 960}",2026-06-09 14:44:00,2026-06-10 03:30:00
113902,2098,cafe_01,credit_card,"{""customer"": 2098, ""amount_cents"": 450}",2026-06-09 14:46:00,2026-06-10 03:30:00
113844,2663,cafe_06,credit_card,"{""customer"": 2663, ""amount_cents"": 390}",2026-06-09 14:47:00,2026-06-10 03:30:00
113618,2487,cafe_05,credit_card,"{""customer"": 2487, ""amount_cents"": 1590}",2026-06-09 14:49:00,2026-06-10 03:30:00
113628,3411,cafe_11,credit_card,"{""customer"": 3411, ""amount_cents"": 2630}",2026-06-09 14:49:00,2026-06-10 03:30:00
113643,2802,cafe_07,credit_card,"{""customer"": 2802, ""amount_cents"": 360}",2026-06-09 14:50:00,2026-06-10 03:30:00
113791,3921,cafe_02,gift_card,"{""customer"": 3921, ""amount_cents"": 490}",2026-06-09 14:50:00,2026-06-10 03:30:00
113682,3444,cafe_01,credit_card,"{""customer"": 3444, ""amount_cents"": 490}",2026-06-09 14:53:00,2026-06-10 03:30:00
113776,138,cafe_08,credit_card,"{""customer"": 138, ""amount_cents"": 450}",2026-06-09 14:53:00,2026-06-10 03:30:00
113793,3488,cafe_01,credit_card,"{""customer"": 3488, ""amount_cents"": 1850}",2026-06-09 14:53:00,2026-06-10 03:30:00
113959,603,cafe_07,credit_card,"{""customer"": 603, ""amount_cents"": 1610}",2026-06-09 14:53:00,2026-06-10 03:30:00
114008,2985,cafe_12,credit_card,"{""customer"": 2985, ""amount_cents"": 1480}",2026-06-09 14:53:00,2026-06-10 03:30:00
113894,3982,cafe_12,credit_card,"{""customer"": 3982, ""amount_cents"": 1050}",2026-06-09 14:57:00,2026-06-10 03:30:00
113591,1864,cafe_09,credit_card,"{""customer"": 1864, ""amount_cents"": 540}",2026-06-09 15:00:00,2026-06-10 03:30:00
113666,933,cafe_11,credit_card,"{""customer"": 933, ""amount_cents"": 890}",2026-06-09 15:00:00,2026-06-10 03:30:00
113753,1304,cafe_06,credit_card,"{""customer"": 1304, ""amount_cents"": 490}",2026-06-09 15:04:00,2026-06-10 03:30:00
114118,4388,cafe_07,credit_card,"{""customer"": 4388, ""amount_cents"": 390}",2026-06-09 15:06:00,2026-06-10 03:30:00
113983,1979,cafe_08,gift_card,"{""customer"": 1979, ""amount_cents"": 390}",2026-06-09 15:07:00,2026-06-10 03:30:00
114032,1937,cafe_10,credit_card,"{""customer"": 1937, ""amount_cents"": 390}",2026-06-09 15:07:00,2026-06-10 03:30:00
113757,566,cafe_09,credit_card,"{""customer"": 566, ""amount_cents"": 1140}",2026-06-09 15:09:00,2026-06-10 03:30:00
113595,2182,cafe_08,bank_transfer,"{""customer"": 2182, ""amount_cents"": 390}",2026-06-09 15:11:00,2026-06-10 03:30:00
113679,1781,cafe_05,coupon,"{""customer"": 1781, ""amount_cents"": 500}",2026-06-09 15:13:00,2026-06-10 03:30:00
114146,4416,cafe_03,credit_card,"{""customer"": 4416, ""amount_cents"": 450}",2026-06-09 15:14:00,2026-06-10 03:30:00
113603,3388,cafe_04,credit_card,"{""customer"": 3388, ""amount_cents"": 450}",2026-06-09 15:20:00,2026-06-10 03:30:00
113787,917,cafe_01,credit_card,"{""customer"": 917, ""amount_cents"": 410}",2026-06-09 15:21:00,2026-06-10 03:30:00
113616,1070,cafe_05,bank_transfer,"{""customer"": 1070, ""amount_cents"": 2050}",2026-06-09 15:23:00,2026-06-10 03:30:00
113971,2282,cafe_11,credit_card,"{""customer"": 2282, ""amount_cents"": 500}",2026-06-09 15:26:00,2026-06-10 03:30:00
114128,4398,cafe_12,coupon,"{""customer"": 4398, ""amount_cents"": 1140}",2026-06-09 15:28:00,2026-06-10 03:30:00
113774,3598,cafe_10,bank_transfer,"{""customer"": 3598, ""amount_cents"": 2120}",2026-06-09 15:29:00,2026-06-10 03:30:00
113712,3682,cafe_08,gift_card,"{""customer"": 3682, ""amount_cents"": 450}",2026-06-09 15:30:00,2026-06-10 03:30:00
113975,3967,cafe_04,credit_card,"{""customer"": 3967, ""amount_cents"": 450}",2026-06-09 15:31:00,2026-06-10 03:30:00
114017,3266,cafe_01,credit_card,"{""customer"": 3266, ""amount_cents"": 1090}",2026-06-09 15:33:00,2026-06-10 03:30:00
114046,1869,cafe_02,credit_card,"{""customer"": 1869, ""amount_cents"": 1090}",2026-06-09 15:33:00,2026-06-10 03:30:00
113684,2709,cafe_05,credit_card,"{""customer"": 2709, ""amount_cents"": 390}",2026-06-09 15:36:00,2026-06-10 03:30:00
113747,3951,cafe_03,bank_transfer,"{""customer"": 3951, ""amount_cents"": 1410}",2026-06-09 15:47:00,2026-06-10 03:30:00
113663,3881,cafe_01,credit_card,"{""customer"": 3881, ""amount_cents"": 1350}",2026-06-09 15:52:00,2026-06-10 03:30:00
114064,3487,cafe_11,bank_transfer,"{""customer"": 3487, ""amount_cents"": 580}",2026-06-09 15:53:00,2026-06-10 03:30:00
113614,148,cafe_03,bank_transfer,"{""customer"": 148, ""amount_cents"": 890}",2026-06-09 15:56:00,2026-06-10 03:30:00
113617,1154,cafe_04,coupon,"{""customer"": 1154, ""amount_cents"": 2570}",2026-06-09 16:03:00,2026-06-10 03:30:00
113593,642,cafe_05,coupon,"{""customer"": 642, ""amount_cents"": 1140}",2026-06-09 16:06:00,2026-06-10 03:30:00
113625,3086,cafe_02,credit_card,"{""customer"": 3086, ""amount_cents"": 2130}",2026-06-09 16:10:00,2026-06-10 03:30:00
113817,854,cafe_05,credit_card,"{""customer"": 854, ""amount_cents"": 410}",2026-06-09 16:14:00,2026-06-10 03:30:00
114057,1464,cafe_09,credit_card,"{""customer"": 1464, ""amount_cents"": 890}",2026-06-09 16:17:00,2026-06-10 03:30:00
113672,2371,cafe_11,coupon,"{""customer"": 2371, ""amount_cents"": 450}",2026-06-09 16:22:00,2026-06-10 03:30:00
114015,1593,cafe_04,coupon,"{""customer"": 1593, ""amount_cents"": 450}",2026-06-09 16:23:00,2026-06-10 03:30:00
113938,360,cafe_03,credit_card,"{""customer"": 360, ""amount_cents"": 1500}",2026-06-09 16:27:00,2026-06-10 03:30:00
113652,3687,cafe_08,credit_card,"{""customer"": 3687, ""amount_cents"": 390}",2026-06-09 16:36:00,2026-06-10 03:30:00
113799,1259,cafe_09,credit_card,"{""customer"": 1259, ""amount_cents"": 360}",2026-06-09 16:37:00,2026-06-10 03:30:00
113698,584,cafe_10,credit_card,"{""customer"": 584, ""amount_cents"": 1090}",2026-06-09 16:41:00,2026-06-10 03:30:00
114126,4396,cafe_04,gift_card,"{""customer"": 4396, ""amount_cents"": 390}",2026-06-09 16:41:00,2026-06-10 03:30:00
113924,1009,cafe_04,credit_card,"{""customer"": 1009, ""amount_cents"": 390}",2026-06-09 16:44:00,2026-06-10 03:30:00
113764,2931,cafe_07,credit_card,"{""customer"": 2931, ""amount_cents"": 1610}",2026-06-09 16:46:00,2026-06-10 03:30:00
113671,3353,cafe_03,gift_card,"{""customer"": 3353, ""amount_cents"": 500}",2026-06-09 16:50:00,2026-06-10 03:30:00
113910,3512,cafe_06,bank_transfer,"{""customer"": 3512, ""amount_cents"": 360}",2026-06-09 16:50:00,2026-06-10 03:30:00
114072,3967,cafe_11,credit_card,"{""customer"": 3967, ""amount_cents"": 450}",2026-06-09 16:52:00,2026-06-10 03:30:00
114143,4413,cafe_07,credit_card,"{""customer"": 4413, ""amount_cents"": 960}",2026-06-09 16:57:00,2026-06-10 03:30:00
113715,2098,cafe_10,gift_card,"{""customer"": 2098, ""amount_cents"": 390}",2026-06-09 16:58:00,2026-06-10 03:30:00
114123,4393,cafe_12,credit_card,"{""customer"": 4393, ""amount_cents"": 1090}",2026-06-09 16:58:00,2026-06-10 03:30:00
113589,933,cafe_06,bank_transfer,"{""customer"": 933, ""amount_cents"": 450}",2026-06-09 16:59:00,2026-06-10 03:30:00
114066,1681,cafe_06,gift_card,"{""customer"": 1681, ""amount_cents"": 1350}",2026-06-09 16:59:00,2026-06-10 03:30:00
113837,3800,cafe_04,credit_card,"{""customer"": 3800, ""amount_cents"": 960}",2026-06-09 17:03:00,2026-06-10 03:30:00
113841,3495,cafe_07,coupon,"{""customer"": 3495, ""amount_cents"": 1610}",2026-06-09 17:05:00,2026-06-10 03:30:00
113871,2824,cafe_05,gift_card,"{""customer"": 2824, ""amount_cents"": 890}",2026-06-09 17:08:00,2026-06-10 03:30:00
113678,294,cafe_12,gift_card,"{""customer"": 294, ""amount_cents"": 990}",2026-06-09 17:10:00,2026-06-10 03:30:00
113796,2126,cafe_08,credit_card,"{""customer"": 2126, ""amount_cents"": 1050}",2026-06-09 17:10:00,2026-06-10 03:30:00
113647,548,cafe_09,coupon,"{""customer"": 548, ""amount_cents"": 360}",2026-06-09 17:11:00,2026-06-10 03:30:00
113720,2595,cafe_10,credit_card,"{""customer"": 2595, ""amount_cents"": 1380}",2026-06-09 17:11:00,2026-06-10 03:30:00
113944,1132,cafe_01,credit_card,"{""customer"": 1132, ""amount_cents"": 540}",2026-06-09 17:11:00,2026-06-10 03:30:00
114116,4386,cafe_12,credit_card,"{""customer"": 4386, ""amount_cents"": 1050}",2026-06-09 17:12:00,2026-06-10 03:30:00
114153,4423,cafe_12,credit_card,"{""customer"": 4423, ""amount_cents"": 500}",2026-06-09 17:13:00,2026-06-10 03:30:00
113598,1183,cafe_10,credit_card,"{""customer"": 1183, ""amount_cents"": 390}",2026-06-09 17:14:00,2026-06-10 03:30:00
113716,228,cafe_09,credit_card,"{""customer"": 228, ""amount_cents"": 500}",2026-06-09 17:14:00,2026-06-10 03:30:00
114002,281,cafe_07,gift_card,"{""customer"": 281, ""amount_cents"": 2120}",2026-06-09 17:15:00,2026-06-10 03:30:00
113751,2294,cafe_12,credit_card,"{""customer"": 2294, ""amount_cents"": 390}",2026-06-09 17:19:00,2026-06-10 03:30:00
113916,2244,cafe_07,credit_card,"{""customer"": 2244, ""amount_cents"": 1350}",2026-06-09 17:21:00,2026-06-10 03:30:00
113708,807,cafe_07,credit_card,"{""customer"": 807, ""amount_cents"": 360}",2026-06-09 17:31:00,2026-06-10 03:30:00
114075,905,cafe_05,coupon,"{""customer"": 905, ""amount_cents"": 1140}",2026-06-09 17:32:00,2026-06-10 03:30:00
113656,3739,cafe_02,credit_card,"{""customer"": 3739, ""amount_cents"": 890}",2026-06-09 17:33:00,2026-06-10 03:30:00
114145,4415,cafe_01,coupon,"{""customer"": 4415, ""amount_cents"": 390}",2026-06-09 17:33:00,2026-06-10 03:30:00
114157,4427,cafe_05,credit_card,"{""customer"": 4427, ""amount_cents"": 580}",2026-06-09 17:36:00,2026-06-10 03:30:00
113861,3494,cafe_12,credit_card,"{""customer"": 3494, ""amount_cents"": 450}",2026-06-09 17:37:00,2026-06-10 03:30:00
114036,909,cafe_03,coupon,"{""customer"": 909, ""amount_cents"": 390}",2026-06-09 17:37:00,2026-06-10 03:30:00
113945,970,cafe_05,coupon,"{""customer"": 970, ""amount_cents"": 1480}",2026-06-09 17:39:00,2026-06-10 03:30:00
113639,3462,cafe_07,gift_card,"{""customer"": 3462, ""amount_cents"": 2120}",2026-06-09 17:40:00,2026-06-10 03:30:00
113692,391,cafe_07,credit_card,"{""customer"": 391, ""amount_cents"": 390}",2026-06-09 17:40:00,2026-06-10 03:30:00
114125,4395,cafe_02,gift_card,"{""customer"": 4395, ""amount_cents"": 930}",2026-06-09 17:40:00,2026-06-10 03:30:00
113782,276,cafe_08,gift_card,"{""customer"": 276, ""amount_cents"": 890}",2026-06-09 17:43:00,2026-06-10 03:30:00
114062,3696,cafe_04,gift_card,"{""customer"": 3696, ""amount_cents"": 490}",2026-06-09 17:44:00,2026-06-10 03:30:00
114129,4399,cafe_05,bank_transfer,"{""customer"": 4399, ""amount_cents"": 410}",2026-06-09 17:45:00,2026-06-10 03:30:00
114147,4417,cafe_09,credit_card,"{""customer"": 4417, ""amount_cents"": 2120}",2026-06-09 17:45:00,2026-06-10 03:30:00
113699,1373,cafe_06,coupon,"{""customer"": 1373, ""amount_cents"": 1090}",2026-06-09 17:47:00,2026-06-10 03:30:00
113992,2323,cafe_06,credit_card,"{""customer"": 2323, ""amount_cents"": 490}",2026-06-09 17:48:00,2026-06-10 03:30:00
113730,1787,cafe_03,credit_card,"{""customer"": 1787, ""amount_cents"": 890}",2026-06-09 17:49:00,2026-06-10 03:30:00
114134,4404,cafe_02,credit_card,"{""customer"": 4404, ""amount_cents"": 890}",2026-06-09 17:50:00,2026-06-10 03:30:00
114083,1214,cafe_09,gift_card,"{""customer"": 1214, ""amount_cents"": 1140}",2026-06-09 17:52:00,2026-06-10 03:30:00
113984,1636,cafe_07,credit_card,"{""customer"": 1636, ""amount_cents"": 450}",2026-06-09 17:53:00,2026-06-10 03:30:00
114071,2039,cafe_12,credit_card,"{""customer"": 2039, ""amount_cents"": 1440}",2026-06-09 17:54:00,2026-06-10 03:30:00
113797,2056,cafe_10,coupon,"{""customer"": 2056, ""amount_cents"": 850}",2026-06-09 17:56:00,2026-06-10 03:30:00
114050,3559,cafe_03,credit_card,"{""customer"": 3559, ""amount_cents"": 1140}",2026-06-09 17:57:00,2026-06-10 03:30:00
